UniprotID.TF	UniprotID.Target	NCBI.GeneID.TF	NCBI.GeneID.Target	Name.TF	Name.Target	Detection.method	PubmedID	Organism	Source.database
P33200	P40029	852278	856765	PDR3	MXR1	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method,full identification by RNA sequencing	11683503,29650645,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P36421	856613	853097	SKN7	TYS1	Identification by mass spectrometry,array technology/partial DNA sequence identification by hybridization	20385592,27373166,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	Q05900	851542	851005	RPN4	YHC1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P38616	851542	855562	RPN4	YGP1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,20385592,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P32329	P47818	850811	850917	YPS1	CCC1	tag visualisation by luciferase assay	25368382,24170807	Saccharomyces cerevisiae	Yeastract
P33748	P33300	855053	856050	MSN2	SUR1	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	10590462,22354995,28949295,24170807	Saccharomyces cerevisiae	Yeastract
Q03833	P15992	851670	852364	GIS1	HSP26	array technology/partial DNA sequence identification by hybridization,northern blot,western blot	24968058,20022953,16880382,23697803,19383711,10835355,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P40483	850513	854698	HAC1	-	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	30016623,24170807,16371132	Saccharomyces cerevisiae	Yeastract
P33748	P32775	855053	856705	MSN2	GLC3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot	24598258,16926161,19734328,15870279,15343339,30256697,21749328,24170807,9649426,18931682	Saccharomyces cerevisiae	Yeastract
P41546	Q04344	850513	851432	HAC1	HNT1	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	30016623,24170807,16371132	Saccharomyces cerevisiae	Yeastract
P38889	P31755	856613	852845	SKN7	OCH1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility shift assay,northern blot,nuclease assay,tag visualisation by enzyme assay	19487574,19304952,12399584,17965252,15343339,20385592,24170807,12478387,11854400	Saccharomyces cerevisiae	Yeastract
P46676	Q02651	851905	856080	SUM1	SMA1	array technology/partial DNA sequence identification by hybridization,quantitative reverse transcription pcr	20385592,24170807,29066473	Saccharomyces cerevisiae	Yeastract
P41546	P25379	850513	850295	HAC1	CHA1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q03833	P32567	851670	855201	GIS1	PAH1	tag visualisation by enzyme assay	24170807,24196957	Saccharomyces cerevisiae	Yeastract
Q08887	P20438	854554	855819	NDD1	CLN2	northern blot	27555611,24170807	Saccharomyces cerevisiae	Yeastract
P14164	P05318	853748	851478	ABF1	RPP1A	chromatin immunoprecipitation assay,reverse transcription pcr	27016735,15192094,24170807	Saccharomyces cerevisiae	Yeastract
P06774	P00175	852614	854950	HAP2	CYB2	tag visualisation by enzyme assay	10972830,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P53102	850513	852692	HAC1	MND1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P25694	851542	851431	RPN4	CDC48	array technology/partial DNA sequence identification by hybridization,western blot	24170807,20038635,18627600,20385592	Saccharomyces cerevisiae	Yeastract
P38889	P04456	856613	853993	SKN7	RPL25	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P07248	P52488	851802	851998	ADR1	UBA2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,electrophoretic mobility shift assay,reverse transcription pcr	23088601,17551510,12748191,24170807,18285336	Saccharomyces cerevisiae	Yeastract
Q01722	P00360	855522	853395	GCR2	TDH1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21119627,20385592,24170807,15645478,20393576	Saccharomyces cerevisiae	Yeastract
P41546	P38837	850513	856535	HAC1	NSG1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P18494	P53104	856763	852695	GLN3	ATG1	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	20233714,24170807,26649943	Saccharomyces cerevisiae	Yeastract
P41546	P40896	850513	853217	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P33748	P32573	855053	855518	MSN2	SPS19	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,quantitative reverse transcription pcr	16926161,15870279,28924051,24170807	Saccharomyces cerevisiae	Yeastract
P14064	P07257	853751	856321	HAP4	QCR2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot,tag visualisation by enzyme assay	12399584,10788368,15343339,2167771,16880382,17892474,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P32900	850513	856554	HAC1	SKG6	array technology/partial DNA sequence identification by hybridization,footprinting	24170807,30016623,16880382	Saccharomyces cerevisiae	Yeastract
P39113	Q12289	855323	854267	CAT8	CRC1	northern blot,quantitative reverse transcription pcr	26440109,24170807,11024040	Saccharomyces cerevisiae	Yeastract
Q02884	P54785	856002	855092	ELP4	MOT3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot	15343339,30073202,23810556,24170807,14530431	Saccharomyces cerevisiae	Yeastract
P22149	P32791	852809	850911	AFT1	FRE1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility shift assay,reverse transcription pcr,tag visualisation by enzyme assay	21361388,15343339,16024809,7720713,24170807,8670839	Saccharomyces cerevisiae	Yeastract
Q06596	P22217	856329	850732	ARR1	TRX1	reverse transcription pcr	18439143,24170807	Saccharomyces cerevisiae	Yeastract
P41546	D6VTK4	850513	850518	HAC1	STE2	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P53968	P53184	855704	852846	CRZ1	PNC1	reverse transcription pcr	24170807,15299026	Saccharomyces cerevisiae	Yeastract
P53438	P36035	855030	853663	SOK2	JEN1	array technology/partial DNA sequence identification by hybridization,northern blot,tag visualisation by fluorescence	24170807,15229222,23790185,16880382	Saccharomyces cerevisiae	Yeastract
Q03063	P08640	856058	854836	DIG1	FLO11	Identification by mass spectrometry	23388641,24170807	Saccharomyces cerevisiae	Yeastract
Q03833	P05066	851670	854568	GIS1	PHR1	tag visualisation by enzyme assay	10523651,24170807	Saccharomyces cerevisiae	Yeastract
Q01722	P00549	855522	851193	GCR2	CDC19	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,experimental interaction detection,primer extension assay,reverse transcription pcr	11333224,21119627,15343339,20385592,15789351,24170807,15645478,20393576	Saccharomyces cerevisiae	Yeastract
P21957	P32567	856366	855201	OPI1	PAH1	tag visualisation by enzyme assay	24170807,24196957	Saccharomyces cerevisiae	Yeastract
P53032	P22211	852714	855538	SUT1	NPR1	tag visualisation by enzyme assay	24170807,26448198	Saccharomyces cerevisiae	Yeastract
P33400	P35842	856358	851299	RIM101	PHO11	northern blot	11050096,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P48510	851542	855319	RPN4	DSK2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,experimental interaction detection	15343339,20385592,18627600,24170807,21931558	Saccharomyces cerevisiae	Yeastract
P03069	P20438	856709	855819	GCN4	CLN2	array technology/partial DNA sequence identification by hybridization,western blot	24170807,20233714,18045534,19346491	Saccharomyces cerevisiae	Yeastract
P38889	P13188	856613	854339	SKN7	GLN4	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P40971	P40495	851598	854714	LYS14	LYS12	tag visualisation by fluorescence	22416120,24170807	Saccharomyces cerevisiae	Yeastract
P46676	Q04658	851905	854936	SUM1	SMA2	array technology/partial DNA sequence identification by hybridization,western blot	27362276,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P14164	P52910	853748	850846	ABF1	ACS2	electrophoretic mobility shift assay	24170807,9326360	Saccharomyces cerevisiae	Yeastract
P33400	P32581	856358	853338	RIM101	IME2	tag visualisation by enzyme assay	20038633,8367297,24170807	Saccharomyces cerevisiae	Yeastract
Q12151	P33302	851799	854324	UPC2	PDR5	array technology,northern blot	12077145,24170807,11943786	Saccharomyces cerevisiae	Yeastract
P54785	P43497	855092	853765	MOT3	CWP2	array technology/partial DNA sequence identification by hybridization,northern blot	24170807,20385592,16880382,11292809	Saccharomyces cerevisiae	Yeastract
Q02100	Q03102	855554	854908	SKO1	-	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot	19487574,11401713,20385592,24170807,18931682	Saccharomyces cerevisiae	Yeastract
P40489	P31373	854706	851221	XBP1	CYS3	chromatin immunoprecipitation assay,northern blot	16264235,10611226,24170807,19124666	Saccharomyces cerevisiae	Yeastract
P33200	P47137	852278	853559	PDR3	-	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method,full identification by RNA sequencing	11683503,29650645,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P40578	P32476	854851	853086	MGA2	ERG1	chromatin immunoprecipitation array,tag visualisation by enzyme assay	24170807,21075079,16543154	Saccharomyces cerevisiae	Yeastract
Q03465	P47045	851542	853392	RPN4	TIM54	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q06149	850513	850971	HAC1	PDR8	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P38082	P00724	852358	854644	NRG2	SUC2	enzymatic study	12024013,11404322,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P53111	850513	852720	HAC1	ARI1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P39113	P33303	855323	853558	CAT8	SFC1	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	25123508,24170807,11024040	Saccharomyces cerevisiae	Yeastract
P41546	P40167	850513	855525	HAC1	SLZ1	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q02516	P07257	854540	856321	HAP5	QCR2	chromatin immunoprecipitation array,tag visualisation by enzyme assay	12399584,2167771,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38231	850513	852336	HAC1	FMP23	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P33749	P22202	853803	856840	MSN4	SSA4	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,experimental interaction detection,northern blot,reverse transcription pcr,tag visualisation by fluorescence	16926161,18078295,12399584,9495741,15343339,21131516,11179418,24170807,19503593,28949295,15053871,18931682	Saccharomyces cerevisiae	Yeastract
P19880	P38724	855005	856338	YAP1	ARN2	array technology/partial DNA sequence identification by hybridization,full identification by RNA sequencing,quantitative reverse transcription pcr	26389527,18627600,24170807,20971184,26063801	Saccharomyces cerevisiae	Yeastract
P53032	P47178	852714	853615	SUT1	DAN1	array technology/partial DNA sequence identification by hybridization,northern blot	11401714,23810556,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P40482	851542	854697	RPN4	SEC24	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P39079	851542	851768	RPN4	CCT6	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P12383	P10659	852871	850877	PDR1	SAM1	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method	11683503,17993571,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P03069	Q12074	856709	856182	GCN4	SPE3	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	15274137,24170807,19346491	Saccharomyces cerevisiae	Yeastract
P13434	P53633	852260	855683	HAP3	YIP3	tag visualisation by fluorescence	24170807,24722431	Saccharomyces cerevisiae	Yeastract
P41546	P38745	850513	856369	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P53101	851542	852691	RPN4	STR3	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P27705	P32356	852848	851564	MIG1	NTH1	Identification by mass spectrometry,array technology/partial DNA sequence identification by hybridization	24170807,29611422,16880382	Saccharomyces cerevisiae	Yeastract
P22035	P38009	853974	855149	BAS1	ADE17	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,experimental interaction detection,full identification by RNA sequencing,northern blot,tag visualisation by enzyme assay,tag visualisation by fluorescence	22416120,21119627,12399584,15948949,26245832,15343339,20385592,20098497,24170807,9822821	Saccharomyces cerevisiae	Yeastract
Q03465	P38221	851542	852317	RPN4	CDS1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
