Uniprot ID TF,Uniprot ID target,NCBI Gene ID TF,NCBI Gene ID target,Protein name TF,Protein name target,Detection method,Publication (pubmed),Organism,Source database
Q01094,P36543,1869,529,E2F1,ATP6V1E1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9UPM9,1869,27077,E2F1,B9D1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,O95999,1869,8915,E2F1,BCL10,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q3B7T3,1869,146227,E2F1,BEAN1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q14457,1869,8678,E2F1,BECN1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8N7W2,1869,222389,E2F1,BEND7,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q13323,1869,638,E2F1,BIK,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,P34820,1869,656,E2F1,BMP8B,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P15056,1869,673,E2F1,BRAF,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9P203,1869,55727,E2F1,BTBD7,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9NY30,1869,54766,E2F1,BTG4,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,O00478,1869,10384,E2F1,BTN3A3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q9Y297,1869,8945,E2F1,BTRC,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q86Y37,1869,143384,E2F1,CACUL1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9H0W9,1869,28970,E2F1,C11orf54,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q6IPW1,1869,54494,E2F1,C11orf71,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q96EM0,1869,112849,E2F1,L3HYPDH,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9Y448,1869,90417,E2F1,KNSTRN,inferred by curator,,Homo sapiens,TRED
Q01094,Q8NHR7,1869,145645,E2F1,TERB2,inferred by curator,,Homo sapiens,TRED
Q01094,Q6UWD8,1869,283897,E2F1,C16orf54,inferred by curator,,Homo sapiens,TRED
Q01094,Q9BQ65,1869,79650,E2F1,USB1,inferred by curator,,Homo sapiens,TRED
Q01094,Q8WTQ4,1869,123970,E2F1,C16orf78,inferred by curator,,Homo sapiens,TRED
Q01094,Q5XKP0,1869,125988,E2F1,MICOS13,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P09871,1869,716,E2F1,C1S,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,Q9NWV4,1869,54987,E2F1,CZIB,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q96KX1,1869,132989,E2F1,C4orf36,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P27797,1869,811,E2F1,CALR,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P61326,1869,4116,E2F1,MAGOH,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9HAY2,1869,64110,E2F1,MAGEF1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8TD91,1869,139081,E2F1,MAGEC3,inferred by curator,,Homo sapiens,TRED
Q01094,P20645,1869,4074,E2F1,M6PR,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q86UE6,1869,347730,E2F1,LRRTM1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,O75325,1869,10446,E2F1,LRRN2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,Q92604,1869,9926,E2F1,LPGAT1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q08397,1869,4016,E2F1,LOXL1,inferred by curator,,Homo sapiens,TRED
Q01094,P11150,1869,3990,E2F1,LIPC,inferred by curator,,Homo sapiens,TRED
Q01094,Q14739,1869,3930,E2F1,LBR,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,Q9NSB4,1869,3888,E2F1,KRT82,inferred by curator,,Homo sapiens,TRED
Q01094,P02538,1869,3853,E2F1,KRT6A,inferred by curator,,Homo sapiens,TRED
Q01094,Q15323,1869,3881,E2F1,KRT31,inferred by curator,,Homo sapiens,TRED
Q01094,P07288,1869,354,E2F1,KLK3,inferred by curator,,Homo sapiens,TRED
Q01094,Q96CT2,1869,114818,E2F1,KLHL29,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q5JT82,1869,128209,E2F1,KLF17,inferred by curator,,Homo sapiens,TRED
Q01094,Q15726,1869,3814,E2F1,KISS1,inferred by curator,,Homo sapiens,TRED
Q01094,Q03721,1869,3749,E2F1,KCNC4,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,O75564,1869,8629,E2F1,JRK,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P19827,1869,3697,E2F1,ITIH1,inferred by curator,,Homo sapiens,TRED
Q01094,P58166,1869,83729,E2F1,INHBE,inferred by curator,,Homo sapiens,TRED
Q01094,P01583,1869,3552,E2F1,IL1A,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P22301,1869,3586,E2F1,IL10,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q13422,1869,10320,E2F1,IKZF1,inferred by curator,,Homo sapiens,TRED
Q01094,Q02535,1869,3399,E2F1,ID3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P10997,1869,3375,E2F1,IAPP,inferred by curator,,Homo sapiens,TRED
Q01094,P57058,1869,30811,E2F1,HUNK,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P30939,1869,3355,E2F1,HTR1F,inferred by curator,,Homo sapiens,TRED
Q01094,Q0VDF9,1869,51182,E2F1,HSPA14,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9NQG7,1869,89781,E2F1,HPS4,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P17481,1869,3218,E2F1,HOXB8,inferred by curator,,Homo sapiens,TRED
Q01094,O00479,1869,10473,E2F1,HMGN4,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P09429,1869,3146,E2F1,HMGB1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P19367,1869,3098,E2F1,HK1,inferred by curator,,Homo sapiens,TRED
Q01094,Q16695,1869,8290,E2F1,HIST3H3,inferred by curator,,Homo sapiens,TRED
Q01094,Q16777,1869,8338,E2F1,HIST2H2AC,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q6FI13,1869,723790;8337,E2F1,HIST2H2AA3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P68431,1869,8350;8351;8352;8353;8354;8355;8356;8357;8358;8968,E2F1,HIST1H3A,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
P28749,P04908,5933,3012;8335,RBL1,HIST1H2AB,inferred by curator,8628255,Homo sapiens,TRRUST
Q01094,P02008,1869,3050,E2F1,HBZ,inferred by curator,,Homo sapiens,TRED
Q01094,P02100,1869,3046,E2F1,HBE1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,P28161,1869,2946,E2F1,GSTM2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,P48058,1869,2893,E2F1,GRIA4,inferred by curator,,Homo sapiens,TRED
Q01094,Q6IC98,1869,23151,E2F1,GRAMD4,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,P22352,1869,2878,E2F1,GPX3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P18283,1869,2877,E2F1,GPX2,inferred by curator,,Homo sapiens,TRED
Q01094,Q8N3F9,1869,283554,E2F1,GPR137C,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8IZF4,1869,221188,E2F1,ADGRG5,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,P43304,1869,2820,E2F1,GPD2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P63096,1869,2770,E2F1,GNAI1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,Q9H4G4,1869,152007,E2F1,GLIPR2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P36383,1869,10052,E2F1,GJC1,inferred by curator,,Homo sapiens,TRED
Q01094,P36269,1869,2687,E2F1,GGT5,inferred by curator,,Homo sapiens,TRED
Q01094,P50395,1869,2665,E2F1,GDI2,inferred by curator,,Homo sapiens,TRED
Q01094,P48507,1869,2730,E2F1,GCLM,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P30047,1869,2644,E2F1,GCHFR,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q10471,1869,2590,E2F1,GALNT2,inferred by curator,,Homo sapiens,TRED
Q01094,Q01415,1869,2585,E2F1,GALK2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P21462,1869,2357,E2F1,FPR1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P02679,1869,2266,E2F1,FGG,inferred by curator,,Homo sapiens,TRED
Q01094,P39748,1869,2237,E2F1,FEN1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8WUP2,1869,54751,E2F1,FBLIM1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q9H706,1869,64762,E2F1,GAREM1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9H098,1869,83641,E2F1,FAM107B,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q9NVQ4,1869,55179,E2F1,FAIM,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,A0FGR9,1869,83850,E2F1,ESYT3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8N8S7,1869,55740,E2F1,ENAH,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q05925,1869,2019,E2F1,EN1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q14246,1869,2015,E2F1,ADGRE1,inferred by curator,,Homo sapiens,TRED
Q01094,P38919,1869,9775,E2F1,EIF4A3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,O75822,1869,8669,E2F1,EIF3J,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9Y6B2,1869,23741,E2F1,EID1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,P05305,1869,1906,E2F1,EDN1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,O43854,1869,10085,E2F1,EDIL3,inferred by curator,,Homo sapiens,TRED
Q01094,Q8WWZ3,1869,128178,E2F1,EDARADD,inferred by curator,,Homo sapiens,TRED
Q01094,Q8NCM8,1869,79659,E2F1,DYNC2H1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,O75319,1869,8446,E2F1,DUSP11,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,Q86Y01,1869,1840,E2F1,DTX1,inferred by curator,,Homo sapiens,TRED
Q01094,Q9H2P9,1869,51611,E2F1,DPH5,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9BQC3,1869,1802,E2F1,DPH2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9BVM2,1869,25911,E2F1,DPCD,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q96BY6,1869,55619,E2F1,DOCK10,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8NFT8,1869,92737,E2F1,DNER,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9NVR5,1869,55172,E2F1,DNAAF2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,Q13268,1869,10202,E2F1,DHRS2,inferred by curator,,Homo sapiens,TRED
Q01094,P59666,1869,1668,E2F1,DEFA3,inferred by curator,,Homo sapiens,TRED
Q01094,Q9P2X7,1869,50514,E2F1,DEC1,inferred by curator,,Homo sapiens,TRED
Q01094,Q99489,1869,8528,E2F1,DDO,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q96J86,1869,116159,E2F1,CYYR1,inferred by curator,,Homo sapiens,TRED
Q01094,O00622,1869,3491,E2F1,CCN1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8WWM9,1869,114757,E2F1,CYGB,inferred by curator,,Homo sapiens,TRED
Q01094,P08574,1869,1537,E2F1,CYC1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q6NSI4,1869,55086,E2F1,RADX,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,P61073,1869,7852,E2F1,CXCR4,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P78423,1869,6376,E2F1,CX3CL1,inferred by curator,,Homo sapiens,TRED
Q01094,Q86UP6,1869,50624,E2F1,CUZD1,inferred by curator,,Homo sapiens,TRED
Q01094,Q01459,1869,1486,E2F1,CTBS,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q6PB30,1869,158511,E2F1,CSAG1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q68DQ2,1869,131544,E2F1,CRYBG3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P50416,1869,1374,E2F1,CPT1A,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,Q02221,1869,1339,E2F1,COX6A2,inferred by curator,,Homo sapiens,TRED
Q01094,Q00610,1869,1213,E2F1,CLTC,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P78559,1869,4130,E2F1,MAP1A,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9Y4K4,1869,11183,E2F1,MAP4K5,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q16659,1869,5597,E2F1,MAPK6,inferred by curator,,Homo sapiens,TRED
Q01094,Q15691,1869,22919,E2F1,MAPRE1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q01094,Q9NVC6,1869,9440,E2F1,MED17,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q8IWD5,1869,162387,E2F1,MFSD6L,inferred by curator,,Homo sapiens,TRED
Q01094,Q8IYA7,1869,283078,E2F1,MKX,inferred by curator,,Homo sapiens,TRED
Q01094,P40692,1869,4292,E2F1,MLH1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,P50281,1869,4323,E2F1,MMP14,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,TRED;ReMap
Q01094,O75425,1869,64598,E2F1,MOSPD3,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q9H967,1869,79968,E2F1,WDR76,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q5W0Q7,1869,10208,E2F1,USPL1,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q14669,1869,9320,E2F1,TRIP12,inferred by curator,,Homo sapiens,TRED
Q01094,Q9Y320,1869,51075,E2F1,TMX2,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q01094,Q15544,1869,6882,E2F1,TAF11,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED;ReMap
Q14209,Q06609,1870,5888,E2F2,RAD51,inferred by curator,,Homo sapiens,TRED
Q14209,Q9P2S5,1870,49856,E2F2,WRAP73,inferred by curator,,Homo sapiens,TRED
Q14209,Q9BTX1,1870,55706,E2F2,NDC1,inferred by curator,,Homo sapiens,TRED
Q14209,Q9UQD0,1870,6334,E2F2,SCN8A,inferred by curator,,Homo sapiens,TRED
Q14209,Q9NSC2,1870,6299,E2F2,SALL1,inferred by curator,,Homo sapiens,TRED
Q14209,Q9BZD7,1870,79057,E2F2,PRRG3,inferred by curator,,Homo sapiens,TRED
Q14209,Q5TBK1,1870,90634,E2F2,N4BP2L1,inferred by curator,,Homo sapiens,TRED
Q14209,Q15777,1870,744,E2F2,MPPED2,inferred by curator,,Homo sapiens,TRED
Q14209,P17936,1870,3486,E2F2,IGFBP3,inferred by curator,,Homo sapiens,TRED
Q14209,P0C0S5,1870,3015,E2F2,H2AFZ,inferred by curator,,Homo sapiens,TRED
Q14209,P84090,1870,2079,E2F2,ERH,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q14209,Q9BZ29,1870,23348,E2F2,DOCK9,inferred by curator,,Homo sapiens,TRED
Q14209,O75935,1870,11258,E2F2,DCTN3,inferred by curator,,Homo sapiens,TRED
Q14209,P25440,1870,6046,E2F2,BRD2,inferred by curator,,Homo sapiens,TRED
Q14209,Q6ZRI8,1870,158763,E2F2,ARHGAP36,inferred by curator,,Homo sapiens,TRED
Q14209,Q9NRK6,1870,23456,E2F2,ABCB10,inferred by curator,,Homo sapiens,TRED
Q14209,Q96QU6,1870,84680,E2F2,ACCS,inferred by curator,,Homo sapiens,TRED
Q14209,P33121,1870,2180,E2F2,ACSL1,inferred by curator,,Homo sapiens,TRED
Q14209,Q9GZN1,1870,64431,E2F2,ACTR6,inferred by curator,,Homo sapiens,TRED
Q14209,Q8WXS8,1870,140766,E2F2,ADAMTS14,inferred by curator,,Homo sapiens,TRED
Q14209,Q9UEY8,1870,120,E2F2,ADD3,inferred by curator,,Homo sapiens,TRED
Q14209,Q9NRZ5,1870,56895,E2F2,AGPAT4,inferred by curator,,Homo sapiens,TRED
Q14209,Q96NU7,1870,144193,E2F2,AMDHD1,inferred by curator,,Homo sapiens,TRED
Q14209,Q01432,1870,272,E2F2,AMPD3,inferred by curator,,Homo sapiens,TRED
Q14209,O75106,1870,314,E2F2,AOC2,inferred by curator,,Homo sapiens,TRED
Q14209,Q16853,1870,8639,E2F2,AOC3,inferred by curator,,Homo sapiens,TRED
Q14209,Q8IVW6,1870,10620,E2F2,ARID3B,inferred by curator,,Homo sapiens,TRED
Q14209,O75915,1870,10550,E2F2,ARL6IP5,inferred by curator,,Homo sapiens,TRED
Q14209,Q5T2S8,1870,55130,E2F2,ARMC4,inferred by curator,,Homo sapiens,TRED
Q14209,A6NK59,1870,142686,E2F2,ASB14,inferred by curator,,Homo sapiens,TRED
Q14209,Q96DX5,1870,140462,E2F2,ASB9,inferred by curator,,Homo sapiens,TRED
Q14209,Q8NAA4,1870,89849,E2F2,ATG16L2,inferred by curator,,Homo sapiens,TRED
Q14209,Q86UU0,1870,283149,E2F2,BCL9L,inferred by curator,,Homo sapiens,TRED
Q14209,Q14457,1870,8678,E2F2,BECN1,inferred by curator,,Homo sapiens,TRED
Q14209,Q13323,1870,638,E2F2,BIK,inferred by curator,,Homo sapiens,TRED
Q14209,P53004,1870,644,E2F2,BLVRA,inferred by curator,,Homo sapiens,TRED
Q14209,Q9P203,1870,55727,E2F2,BTBD7,inferred by curator,,Homo sapiens,TRED
Q14209,Q86Y37,1870,143384,E2F2,CACUL1,inferred by curator,,Homo sapiens,TRED
Q14209,Q9H0W9,1870,28970,E2F2,C11orf54,inferred by curator,,Homo sapiens,TRED
Q14209,Q9Y448,1870,90417,E2F2,KNSTRN,inferred by curator,,Homo sapiens,TRED
Q14209,Q7Z3J2,1870,57020,E2F2,VPS35L,inferred by curator,,Homo sapiens,TRED
Q14209,P09871,1870,716,E2F2,C1S,inferred by curator,,Homo sapiens,TRED
Q14209,Q9NWV4,1870,54987,E2F2,CZIB,inferred by curator,,Homo sapiens,TRED
Q14209,Q9H1P6,1870,128602,E2F2,C20orf85,inferred by curator,,Homo sapiens,TRED
Q14209,P58505,1870,54058,E2F2,C21orf58,inferred by curator,,Homo sapiens,TRED
Q14209,Q96LT7,1870,203228,E2F2,C9orf72,inferred by curator,,Homo sapiens,TRED
Q14209,P41180,1870,846,E2F2,CASR,inferred by curator,,Homo sapiens,TRED
Q14209,P23435,1870,869,E2F2,CBLN1,inferred by curator,,Homo sapiens,TRED
Q14209,Q8N5R6,1870,80125,E2F2,CCDC33,inferred by curator,,Homo sapiens,TRED
Q14209,O43303,1870,9738,E2F2,CCP110,inferred by curator,,Homo sapiens,TRED
Q14209,Q9NPF0,1870,51293,E2F2,CD320,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q14209,O75419,1870,8318,E2F2,CDC45,inferred by curator,,Homo sapiens,TRED
Q14209,Q99618,1870,83461,E2F2,CDCA3,inferred by curator,,Homo sapiens,TRED
Q14209,P42773,1870,1031,E2F2,CDKN2C,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q14209,Q92879,1870,10658,E2F2,CELF1,inferred by curator,,Homo sapiens,TRED
Q14209,O75122,1870,23122,E2F2,CLASP2,inferred by curator,,Homo sapiens,TRED
Q14209,P30622,1870,6249,E2F2,CLIP1,inferred by curator,,Homo sapiens,TRED
Q14209,Q00610,1870,1213,E2F2,CLTC,inferred by curator,,Homo sapiens,TRED
Q14209,P61962,1870,10238,E2F2,DCAF7,inferred by curator,,Homo sapiens,TRED
Q14209,O15075,1870,9201,E2F2,DCLK1,inferred by curator,,Homo sapiens,TRED
Q14209,Q9P2X7,1870,50514,E2F2,DEC1,inferred by curator,,Homo sapiens,TRED
Q14209,Q9NVR5,1870,55172,E2F2,DNAAF2,inferred by curator,,Homo sapiens,TRED
Q14209,Q92785,1870,5977,E2F2,DPF2,inferred by curator,,Homo sapiens,TRED
Q14209,Q9H2P9,1870,51611,E2F2,DPH5,inferred by curator,,Homo sapiens,TRED
Q14209,Q86Y01,1870,1840,E2F2,DTX1,inferred by curator,,Homo sapiens,TRED
Q14209,Q8NCM8,1870,79659,E2F2,DYNC2H1,inferred by curator,,Homo sapiens,TRED
Q14209,Q14152,1870,8661,E2F2,EIF3A,inferred by curator,,Homo sapiens,TRED
Q14209,Q9H5J4,1870,79071,E2F2,ELOVL6,inferred by curator,,Homo sapiens,TRED
Q14209,Q8N8S7,1870,55740,E2F2,ENAH,inferred by curator,,Homo sapiens,TRED
Q14209,O95278,1870,7957,E2F2,EPM2A,inferred by curator,,Homo sapiens,TRED
Q14209,Q93063,1870,2132,E2F2,EXT2,inferred by curator,,Homo sapiens,TRED
Q14209,Q96SL8,1870,84922,E2F2,FIZ1,inferred by curator,,Homo sapiens,TRED
Q14209,P23771,1870,2625,E2F2,GATA3,inferred by curator,,Homo sapiens,TRED
Q14209,P30047,1870,2644,E2F2,GCHFR,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q14209,P27352,1870,2694,E2F2,CBLIF,inferred by curator,,Homo sapiens,TRED
Q14209,Q5JWF2,1870,2778,E2F2,GNAS,inferred by curator,,Homo sapiens,TRED
Q14209,P84996,1870,2778,E2F2,GNAS,inferred by curator,,Homo sapiens,TRED
Q14209,P63092,1870,2778,E2F2,GNAS,inferred by curator,,Homo sapiens,TRED
Q14209,O95467,1870,2778,E2F2,GNAS,inferred by curator,,Homo sapiens,TRED
Q14209,P48058,1870,2893,E2F2,GRIA4,inferred by curator,,Homo sapiens,TRED
Q14209,P29083,1870,2960,E2F2,GTF2E1,inferred by curator,,Homo sapiens,TRED
Q14209,Q9UBX0,1870,8820,E2F2,HESX1,inferred by curator,,Homo sapiens,TRED
Q14209,Q6FI13,1870,723790;8337,E2F2,HIST2H2AA3,inferred by curator,,Homo sapiens,TRED
Q14209,P62805,1870,121504;554313;8294;8359;8360;8361;8362;8363;8364;8365;8366;8367;8368;8370,E2F2,HIST1H4A,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
Q14209,Q8NFM7,1870,54756,E2F2,IL17RD,inferred by curator,,Homo sapiens,TRED
Q14209,Q8N0W5,1870,124152,E2F2,IQCK,chromatin immunoprecipitation assay;inferred by curator,,Homo sapiens,GTRD;TRED
